"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Tony Barnette","Cubs","0","0","3.93","0","7","0","7.0","6","3","1","7","2","1.29","9.04","3.15","3.94","0.0","0.1","3555"
"Sam Moll","Giants","0","0","3.73","0","1","0","1.0","1","0","0","1","0","1.32","8.35","3.44","3.94","0.0","0.1","14874"
"Trevor Bauer","Indians","13","11","3.83","33","33","0","210.0","167","89","27","246","87","1.21","10.54","3.74","3.94","3.3","3.9","12703"
"Eric Yardley","Padres","0","0","3.85","0","1","0","1.0","1","0","0","1","0","1.35","7.16","2.93","3.94","0.0","0.1","sa744476"
"Jacob Webb","Braves","3","0","1.87","0","19","1","17.0","11","3","2","17","6","1.04","9.24","3.51","3.95","0.1","0.5","19274"
"Adam Ottavino","Yankees","4","3","2.99","0","67","2","69.0","47","23","8","89","41","1.28","11.64","5.34","3.95","0.6","1.3","1247"
"Aaron Wilkerson","Brewers","1","1","5.21","1","20","0","30.0","35","17","4","30","10","1.50","9.05","2.94","3.95","0.2","-0.2","16904"
"Kyle Crick","Pirates","4","3","3.59","0","63","1","61.0","50","24","5","61","30","1.31","8.90","4.40","3.95","0.3","0.5","13182"
"Anthony Banda","Rays","0","0","3.79","0","1","0","1.0","1","0","0","1","0","1.27","9.87","3.59","3.95","0.0","0.1","14706"
"Cory Burns","","0","0","3.88","0","1","0","1.0","1","0","0","1","0","1.36","9.51","4.12","3.96","0.0","0.1","6620"
"Trevor Hildenberger","Twins","4","3","5.56","0","49","1","44.0","54","27","5","41","14","1.54","8.32","2.82","3.96","0.3","-0.4","17002"
"Richard Lovelady","Royals","1","1","4.04","0","46","0","43.0","43","19","4","39","16","1.37","8.24","3.36","3.96","0.2","0.3","19337"
"Eduardo Rodriguez","Red Sox","13","9","4.49","30","30","0","169.0","167","84","23","180","58","1.33","9.57","3.11","3.96","2.1","2.1","13164"
"Yaisel Sierra","Dodgers","0","0","3.81","0","1","0","1.0","1","0","0","1","0","1.32","8.93","3.57","3.96","0.0","0.1","sa909930"
"Trevor May","Twins","3","3","3.96","0","64","1","59.0","50","26","7","64","27","1.30","9.73","4.05","3.97","0.4","0.5","6398"
"Tommy Hunter","Phillies","1","1","3.95","0","17","0","17.0","16","7","2","16","5","1.26","8.75","2.74","3.97","0.1","0.1","1157"
"Matt Magill","Twins","3","2","3.58","0","46","0","46.0","40","18","6","52","19","1.28","10.15","3.72","3.97","0.3","0.6","3950"
"Brian Moran","Marlins","0","0","3.77","0","3","0","3.0","3","1","0","4","1","1.30","9.49","3.73","3.97","0.0","0.0","sa501495"
"James Karinchak","Indians","1","1","3.85","0","13","0","13.0","11","6","2","17","7","1.35","11.59","5.04","3.97","0.0","0.1","sa915662"
"Alex Powers","Reds","0","0","3.91","0","1","0","1.0","1","0","0","1","0","1.28","10.64","3.83","3.97","0.0","0.1","sa621533"
"Nathan Karns","Orioles","0","1","2.42","2","11","0","12.0","13","3","1","12","5","1.57","8.93","4.10","3.98","0.1","0.3","12638"
"Tyler Olson","Indians","2","1","3.95","0","47","0","42.0","43","18","4","36","18","1.47","7.77","3.98","3.98","0.3","0.4","14741"
"Mike Zagurski","","0","0","3.86","0","1","0","1.0","1","0","0","1","0","1.29","10.42","3.82","3.99","0.0","0.1","9683"
"Lance Lynn","Rangers","13","11","4.45","32","32","0","189.0","188","93","22","189","73","1.39","9.01","3.49","3.99","3.4","2.8","2520"
"Silvino Bracho","Diamondbacks","0","0","3.99","0","1","0","1.0","1","0","0","1","0","1.25","10.54","3.63","3.99","0.0","0.1","15051"
"Trevor Williams","Pirates","7","7","4.09","24","24","0","141.0","143","64","16","113","37","1.28","7.24","2.40","3.99","2.1","1.7","16977"
"Dinelson Lamet","Padres","1","1","3.96","3","5","0","20.0","17","9","3","23","9","1.29","10.49","3.89","3.99","0.3","0.2","17186"
"Andrew Kittredge","Rays","0","0","3.91","0","1","0","1.0","1","0","0","1","0","1.27","9.08","3.08","4.00","0.0","0.1","12828"
"Andres Munoz","Padres","0","0","3.79","0","1","0","1.0","1","0","0","1","1","1.44","11.00","5.60","4.00","0.0","0.1","sa919548"
"Tanner Roark","Reds","11","10","4.08","31","31","0","176.0","175","80","20","171","66","1.37","8.78","3.37","4.01","2.7","2.4","8753"
"Tyler Cyr","Giants","0","0","3.86","0","1","0","1.0","1","0","0","1","0","1.37","8.89","4.12","4.01","0.0","0.1","sa875270"
"Pablo Lopez","Marlins","8","10","4.49","24","24","0","131.0","127","66","17","120","37","1.25","8.23","2.51","4.01","1.6","0.6","17085"
"Brad Wieck","Padres","2","2","4.29","0","53","0","49.0","42","23","8","63","19","1.25","11.49","3.56","4.01","0.1","0.0","16390"
"Masahiro Tanaka","Yankees","11","10","3.78","33","33","0","194.0","187","82","29","187","47","1.21","8.65","2.19","4.01","3.4","3.5","15764"
"Hansel Robles","Angels","4","2","4.14","1","69","16","68.0","55","31","9","71","27","1.20","9.45","3.54","4.02","0.4","0.2","11801"
"David McKay","Mariners","0","0","3.22","0","14","0","14.0","11","5","1","13","6","1.21","8.34","3.64","4.02","0.1","0.2","19814"
"Kenta Maeda","Dodgers","12","7","3.85","27","27","0","151.0","132","64","22","158","50","1.20","9.45","2.98","4.02","1.7","2.1","18498"
"Carlos Martinez","Cardinals","5","5","3.93","11","39","3","92.0","86","40","10","88","38","1.35","8.61","3.69","4.03","0.9","0.9","11682"
"James Hoyt","Indians","0","0","4.02","0","1","0","1.0","1","0","0","1","0","1.33","9.73","3.81","4.03","0.0","0.1","14605"
"Sean Newcomb","Braves","4","3","3.79","8","54","5","88.0","85","37","10","86","36","1.37","8.78","3.71","4.03","0.7","1.0","16943"
"Michel Baez","Padres","0","0","3.97","0","1","0","1.0","1","0","0","1","0","1.28","10.07","3.61","4.03","0.0","0.1","sa968132"
"Andrew Triggs","Athletics","0","0","4.09","0","3","0","3.0","3","2","0","3","1","1.30","8.63","3.09","4.04","0.0","0.0","13533"
"Nik Turley","Pirates","0","0","3.95","0","1","0","1.0","1","0","0","1","0","1.33","9.86","3.98","4.04","0.0","0.1","5530"
"Jamie Callahan","Giants","0","0","3.91","0","1","0","1.0","1","0","0","1","0","1.35","9.54","4.20","4.04","0.0","0.1","14711"
"Roenis Elias","Mariners","4","2","3.98","0","63","19","67.0","63","30","8","68","28","1.34","9.06","3.70","4.04","0.5","-0.2","12673"
"Boone Logan","","0","0","3.88","0","1","0","1.0","1","0","0","1","0","1.35","10.57","4.42","4.04","0.0","0.1","5525"
"Josh Sborz","Dodgers","0","0","3.90","0","7","0","7.0","6","3","1","7","3","1.27","9.57","3.44","4.04","0.0","0.1","sa827472"
"Patrick Ruotolo","Giants","0","0","3.89","0","1","0","1.0","1","0","0","1","0","1.32","10.08","4.26","4.04","0.0","0.1","sa856262"
"Angel Sanchez","","0","0","4.06","0","1","0","1.0","1","0","0","1","0","1.31","9.18","3.29","4.05","0.0","0.1","11776"
"Jordan Lyles","Pirates","11","9","4.08","30","30","0","167.0","157","76","20","155","62","1.31","8.33","3.32","4.05","2.2","1.9","7593"
"Corbin Clouse","Braves","0","0","3.90","0","1","0","1.0","1","0","0","1","1","1.40","10.43","4.79","4.05","0.0","0.1","sa918605"
"Travis Radke","Padres","0","0","3.91","0","1","0","1.0","1","0","0","1","0","1.34","8.38","3.32","4.06","0.0","0.1","sa602806"
"Gio Gonzalez","Brewers","8","7","4.08","24","24","0","133.0","130","61","16","123","50","1.35","8.28","3.39","4.06","1.7","1.7","7448"
"Kyle Gibson","Twins","14","8","4.09","31","31","0","184.0","180","84","25","179","59","1.30","8.74","2.88","4.06","2.8","2.5","10123"
"Jeurys Familia","Mets","4","2","4.16","0","65","1","65.0","60","30","6","69","36","1.47","9.49","4.95","4.06","0.1","-0.2","5114"
"Tony Cingrani","Dodgers","1","0","3.76","0","10","0","10.0","9","4","1","11","4","1.28","10.04","3.76","4.06","0.0","0.1","12555"
"Blake Wood","","0","0","4.00","0","1","0","1.0","1","0","0","1","0","1.36","9.07","3.89","4.06","0.0","0.1","1345"
"Jon Duplantier","Diamondbacks","3","3","3.83","5","27","1","59.0","51","25","5","60","28","1.35","9.21","4.29","4.06","0.5","0.7","19546"
"Isaac Sanchez","Braves","0","0","4.06","0","1","0","1.0","1","0","0","1","0","1.37","8.87","3.73","4.06","0.0","0.1","sa552222"
"Taylor Williams","Brewers","2","2","4.77","0","29","0","33.0","34","18","4","33","13","1.41","9.05","3.41","4.06","0.1","-0.1","14899"
"Joel Payamps","Diamondbacks","0","0","4.10","0","3","0","3.0","3","2","0","3","1","1.24","8.75","2.59","4.07","0.0","0.0","sa597219"
"Brendan McKay","Rays","0","0","3.98","0","0","0","1.0","1","0","0","1","0","1.26","9.33","3.02","4.07","0.0","0.0","sa829698"
"Ben Taylor","Diamondbacks","0","0","4.11","0","1","0","1.0","1","0","0","1","0","1.30","9.78","3.55","4.07","0.0","0.1","18114"
"Cole Hamels","Cubs","12","7","4.07","31","31","0","178.0","168","80","21","174","68","1.33","8.81","3.46","4.07","2.5","2.1","4972"
"Shane Greene","Tigers","2","4","3.20","0","67","37","67.0","55","24","9","68","23","1.16","9.18","3.11","4.07","0.4","0.6","10756"
"Mike Minor","Rangers","13","11","3.75","33","33","0","204.0","186","85","29","202","64","1.23","8.93","2.84","4.08","3.7","4.8","10021"
"Adam Morgan","Phillies","4","3","3.40","0","61","0","55.0","42","21","8","57","17","1.07","9.32","2.76","4.08","0.2","0.6","12580"
"Zack Littell","Twins","0","0","3.77","1","2","0","8.0","6","3","1","7","2","1.09","7.71","2.75","4.08","0.1","0.1","15823"
"Tony Sipp","Nationals","2","2","4.87","0","46","0","36.0","36","20","4","34","15","1.42","8.35","3.77","4.08","0.1","-0.2","8280"
"Jake Odorizzi","Twins","14","9","3.77","32","32","0","171.0","144","71","24","177","62","1.21","9.36","3.28","4.08","2.8","3.4","6397"
"Jose Berrios","Twins","15","9","3.95","32","32","0","201.0","195","88","29","192","51","1.23","8.60","2.30","4.08","3.2","3.3","14168"
"Chaz Roe","Rays","2","4","3.42","0","64","0","56.0","49","21","6","64","33","1.46","10.14","5.28","4.08","0.1","0.6","9866"
"Louis Head","Dodgers","0","0","3.95","0","1","0","1.0","1","0","0","1","0","1.32","9.41","3.77","4.09","0.0","0.1","sa658343"
"Edgar Santana","Pirates","0","0","4.17","0","1","0","1.0","1","0","0","1","0","1.34","8.07","3.02","4.09","0.0","0.0","17355"
"David Phelps","Blue Jays","1","1","4.10","0","29","0","29.0","27","13","4","31","11","1.30","9.59","3.28","4.09","0.1","0.1","6316"
"Seth Elledge","Cardinals","0","0","4.00","0","1","0","1.0","1","0","0","1","0","1.37","9.57","4.25","4.09","0.0","0.1","sa3004011"
"Trevor Megill","Padres","0","0","4.07","0","1","0","1.0","1","0","0","1","0","1.30","9.51","3.47","4.09","0.0","0.1","sa828803"
"Cole Sulser","Rays","0","0","4.00","0","1","0","1.0","1","0","0","1","0","1.30","10.17","3.88","4.09","0.0","0.1","sa738350"
"Zach Putnam","Red Sox","0","0","4.16","0","1","0","1.0","1","0","0","1","0","1.35","9.28","3.72","4.09","0.0","0.1","9080"
"Jon Gray","Rockies","12","10","4.25","31","31","0","178.0","170","84","26","189","62","1.31","9.56","3.15","4.09","2.7","3.3","14916"
"Cam Bedrosian","Angels","3","5","3.76","4","65","0","65.0","55","27","7","67","31","1.31","9.17","4.22","4.10","0.5","0.4","13360"
"Javy Guerra","Nationals","1","1","4.37","0","30","1","33.0","31","16","4","33","12","1.32","8.94","3.37","4.10","0.1","0.0","7407"
"A.J. Minter","Braves","1","5","5.76","0","35","5","31.0","33","20","4","41","17","1.64","11.92","5.06","4.10","0.0","-0.4","18655"
"Sam Delaplane","Mariners","0","0","3.98","0","1","0","1.0","1","0","0","1","0","1.36","10.16","4.46","4.10","0.0","0.1","sa3004222"
"Chris Devenski","Astros","2","2","4.34","0","61","0","62.0","61","30","10","67","17","1.26","9.71","2.53","4.10","0.2","0.1","12763"
"Zac Gallen","Marlins","4","4","4.02","12","12","0","69.0","64","31","9","68","23","1.26","8.84","3.04","4.11","0.7","1.0","sa857550"
"Justin Grimm","Dodgers","0","0","4.05","0","3","0","3.0","3","1","0","4","1","1.32","9.90","3.78","4.11","0.0","0.0","11720"
"Miguel Diaz","Padres","1","1","3.98","0","15","0","15.0","13","6","2","16","7","1.35","10.09","4.39","4.11","0.0","0.1","18815"
"Erick Fedde","Nationals","4","3","3.59","8","33","0","75.0","70","30","8","60","27","1.29","7.22","3.24","4.11","0.6","1.2","17425"
"Josh D. Smith","Indians","1","1","4.18","0","15","0","16.0","16","7","2","19","7","1.47","10.52","4.16","4.11","0.1","0.1","13629"
"Joe Jimenez","Tigers","4","4","3.83","0","69","2","67.0","55","29","11","90","28","1.24","11.94","3.78","4.12","0.4","0.6","15761"
"Erik Cordier","","0","0","4.09","0","1","0","1.0","1","0","0","1","0","1.36","10.02","4.19","4.12","0.0","0.1","4086"
"Andrew Miller","Cardinals","4","4","3.50","0","61","2","56.0","46","22","9","73","24","1.25","11.63","3.84","4.12","0.1","0.3","6785"
"Buck Farmer","Tigers","5","6","4.38","0","67","1","62.0","60","30","9","66","23","1.32","9.54","3.28","4.12","0.3","0.1","14814"
"Ryley Gilliam","Mets","0","0","4.04","0","1","0","1.0","1","0","0","1","1","1.37","10.44","4.62","4.12","0.0","0.1","sa3008225"
"Adam Conley","Marlins","3","6","4.67","0","68","4","63.0","62","33","8","61","24","1.36","8.58","3.39","4.13","0.0","-0.4","14457"
"Jake McGee","Rockies","1","1","3.97","0","32","0","31.0","33","14","4","29","10","1.37","8.29","2.74","4.13","0.1","0.3","7550"
"Joshua James","Astros","5","2","4.08","2","58","0","78.0","59","35","13","110","39","1.26","12.64","4.54","4.14","0.4","0.3","16794"
"Yoan Lopez","Diamondbacks","2","3","2.87","0","58","0","54.0","40","17","6","49","22","1.14","8.17","3.68","4.14","0.1","0.9","17181"
"Jacob Barnes","Brewers","2","2","5.16","1","45","0","45.0","46","26","6","49","22","1.52","9.85","4.39","4.14","0.1","-0.5","12323"
"David Bednar","Padres","0","0","4.00","0","1","0","1.0","1","0","0","1","0","1.37","9.94","4.45","4.14","0.0","0.1","sa915715"
"Clay Holmes","Pirates","1","1","3.76","0","22","0","27.0","25","11","2","29","15","1.46","9.56","4.90","4.14","0.0","0.0","13649"
"Tyler Jones","","0","0","4.12","0","1","0","1.0","1","0","0","1","0","1.34","9.25","3.64","4.14","0.0","0.1","sa549495"
"Austin Brice","Marlins","1","2","3.42","0","43","0","50.0","48","19","5","45","20","1.35","8.15","3.64","4.14","0.0","0.2","17237"
"Nick Sandlin","Indians","0","0","4.08","0","1","0","1.0","1","0","0","1","0","1.33","9.87","3.89","4.14","0.0","0.1","sa3006820"
"Shaun Anderson","Giants","5","7","4.22","18","18","0","103.0","107","48","12","81","32","1.35","7.02","2.82","4.14","0.9","0.6","19453"
"Joe Smith","Astros","0","0","4.06","0","1","0","1.0","1","0","0","1","0","1.31","8.53","3.05","4.15","0.0","0.1","3281"
"Luiz Gohara","Braves","0","0","4.08","1","1","0","6.0","6","3","1","6","2","1.31","9.36","3.51","4.15","0.1","0.1","15166"
"Ben Rowen","Braves","0","0","4.25","0","1","0","1.0","1","0","0","1","0","1.33","7.22","2.40","4.15","0.0","0.0","10983"
"Pedro Avila","Padres","1","1","3.73","3","5","0","19.0","18","8","2","18","9","1.34","8.40","3.93","4.15","0.2","0.2","18864"
"Brad Ziegler","","0","0","4.19","0","1","0","1.0","1","0","0","1","0","1.48","6.54","3.48","4.15","0.0","0.0","7293"
"Andrew Robinson","Dodgers","0","0","4.06","0","1","0","1.0","1","0","0","1","0","1.28","9.44","3.28","4.15","0.0","0.1","sa549091"
"Trey McNutt","Athletics","0","0","4.12","0","1","0","1.0","1","0","0","1","0","1.31","8.88","3.32","4.15","0.0","0.1","sa502768"
"Stephen Villines","Mets","0","0","4.07","0","1","0","1.0","1","0","0","1","0","1.30","9.43","3.55","4.16","0.0","0.1","sa874197"
"Jesen Therrien","Dodgers","0","0","4.01","0","1","0","1.0","1","0","0","1","0","1.32","8.48","3.31","4.16","0.0","0.1","15853"
"Ryan Weber","Red Sox","4","3","3.85","6","26","0","61.0","64","26","7","42","12","1.25","6.28","1.73","4.16","0.4","0.9","10160"
"Tyler Higgins","Padres","0","0","4.11","0","1","0","1.0","1","0","0","1","0","1.30","9.12","3.33","4.16","0.0","0.1","sa503722"
"Oliver Perez","Indians","2","1","4.12","0","53","0","43.0","40","20","7","52","14","1.24","10.82","2.87","4.16","0.2","0.3","1514"
"Josh Ravin","","0","0","4.08","0","1","0","1.0","1","0","0","1","0","1.35","10.54","4.39","4.16","0.0","0.1","2951"
"Evan Phillips","Orioles","0","2","5.87","0","22","0","23.0","23","15","1","28","16","1.72","10.83","6.47","4.17","0.1","-0.3","17734"
"Austin Voth","Nationals","1","1","4.14","1","8","0","13.0","12","6","2","12","4","1.31","8.76","3.16","4.17","0.1","0.1","15047"
"Joe Kelly","Dodgers","3","4","5.04","0","55","0","55.0","59","31","8","58","22","1.47","9.54","3.55","4.17","0.0","-0.7","9761"
"Ryan Kussmaul","","0","0","4.24","0","1","0","1.0","1","0","0","1","0","1.32","9.10","3.38","4.17","0.0","0.0","sa554616"
"Blake Weiman","Pirates","0","0","4.10","0","1","0","1.0","1","0","0","1","0","1.34","8.47","3.30","4.18","0.0","0.1","sa3004211"
"Trevor Bettencourt","Phillies","0","0","4.11","0","1","0","1.0","1","0","0","1","0","1.34","9.62","3.79","4.18","0.0","0.1","sa918556"
"Dillon McNamara","Giants","0","0","4.01","0","1","0","1.0","1","0","0","1","0","1.36","8.54","3.87","4.18","0.0","0.1","sa738389"
"Kyle Regnault","","0","0","4.01","0","1","0","1.0","1","0","0","1","0","1.35","9.63","4.07","4.18","0.0","0.1","sa526832"
"Robert Stock","Padres","2","1","4.74","0","35","0","34.0","32","18","4","39","20","1.52","10.42","5.24","4.18","-0.1","-0.4","6576"
"Francisco Mendoza","Padres","0","0","4.16","0","1","0","1.0","1","0","0","1","0","1.35","8.86","3.59","4.18","0.0","0.1","sa506029"
"Parker Bugg","Marlins","0","0","4.06","0","1","0","1.0","1","0","0","1","0","1.27","9.41","3.44","4.18","0.0","0.1","sa738946"
"Donnie Hart","Brewers","0","0","2.49","0","14","0","16.0","14","5","1","12","8","1.31","6.34","4.15","4.18","0.0","0.3","15306"
"Michael Tonkin","Brewers","0","0","4.18","0","1","0","1.0","1","0","0","1","0","1.32","10.13","3.82","4.18","0.0","0.1","10315"
"Hoby Milner","Rays","0","0","3.97","0","1","0","1.0","1","0","0","1","0","1.29","9.13","3.35","4.18","0.0","0.1","13346"
"Marc Rzepczynski","Diamondbacks","0","0","3.98","0","1","0","1.0","1","0","0","1","1","1.52","8.07","4.95","4.19","0.0","0.1","6612"
"Caleb Dirks","Braves","0","0","4.16","0","1","0","1.0","1","0","0","1","0","1.31","9.50","3.51","4.19","0.0","0.1","sa829346"
"Justin Wilson","Mets","2","2","3.78","0","37","1","36.0","30","15","5","42","16","1.29","10.51","4.11","4.19","0.0","0.0","4301"
"Scott Oberg","Rockies","5","2","3.43","0","65","3","68.0","59","26","7","58","29","1.30","7.75","3.89","4.19","0.3","1.0","13911"
"Sam Wolff","Giants","0","0","4.06","0","3","0","3.0","3","2","0","4","2","1.35","9.67","4.30","4.20","0.0","0.0","sa503437"
"Kevin Quackenbush","Dodgers","1","1","4.16","0","13","0","13.0","12","6","2","14","5","1.28","9.22","3.08","4.20","0.0","0.0","12360"
"Tayron Guerrero","Marlins","3","3","3.74","0","59","1","58.0","44","24","6","69","35","1.37","10.64","5.49","4.20","-0.1","0.3","11691"
"Matt Andriese","Diamondbacks","4","4","4.11","0","50","1","58.0","52","27","9","64","22","1.26","9.83","3.39","4.20","0.0","0.2","12022"
